Date,asset,daily_return,return_zscore,total_cost,drawdown_after_cost,extreme_return_flag,high_cost_flag,severe_drawdown_flag
2021-03-31,SP500,0.0036224990395776,0.29035463188621224,0.0,-0.0004151792328563,False,True,False
2021-04-01,SP500,0.0118252017749447,1.0569678034680756,0.0,0.0,False,True,False
2021-04-05,SP500,0.0144382264177436,1.301177446736098,0.0,0.0,False,True,False
2021-04-06,SP500,-0.0009735307519511,-0.13918391032829647,0.0,-0.000973530751951,False,True,False
2021-04-07,SP500,0.0014752327849856,0.08967411879557026,0.0,0.0,False,True,False
2021-04-08,SP500,0.0042206328286402,0.34625538263346406,0.0,0.0,False,True,False
2021-04-09,SP500,0.0077199343487381,0.6732952283025063,0.0,0.0,False,True,False
2021-04-12,SP500,-0.0001960788487688,-0.06652433841900605,0.0,-0.0001960788487688,False,True,False
2021-04-13,SP500,0.0032944868090414,0.259699065729365,0.0,0.0,False,True,False
2021-04-14,SP500,-0.0040877267278285,-0.43023232827245905,0.0,-0.0040877267278284,False,True,False
2021-04-15,SP500,0.0110941905251664,0.9886485103357878,0.0,0.0,False,True,False
2021-04-16,SP500,0.0036088195555097,0.28907616636024835,0.0,0.0,False,True,False
2021-04-19,SP500,-0.005306560094486,-0.5441427969298717,0.0,-0.005306560094486,False,True,False
2021-04-20,SP500,-0.0068023197717759,-0.6839344128307443,0.0,-0.0120727829476111,False,True,False
2021-04-21,SP500,0.0093060554721535,0.8215318990880714,0.0,-0.0028790774632713,False,True,False
2021-04-22,SP500,-0.0092106574765618,-0.9090142999935059,0.0,-0.0120632167434704,False,True,False
2021-04-23,SP500,0.0109286965401769,0.9731816730257503,0.0,-0.0012663554383812,False,True,False
2021-04-26,SP500,0.0017822709248045,0.11836947565012151,0.0,0.0,False,True,False
2021-04-27,SP500,-0.0002148958880143,-0.06828295269544156,0.0,-0.0002148958880144,False,True,False
2021-04-28,SP500,-0.0008455399168898,-0.12722206517002946,0.0,-0.001060254101853,False,True,False
2021-04-29,SP500,0.0067628067340457,0.5838434146771906,0.0,0.0,False,True,False
2021-04-30,SP500,-0.0071947066993264,-0.7206063484989444,0.0,-0.0071947066993265,False,True,False
2021-05-03,SP500,0.0027480907472536,0.20863365090445016,0.0,-0.0044663876589823,False,True,False
2021-05-04,SP500,-0.0066783376082272,-0.6723472125281117,0.0,-0.0111148972225335,False,True,False
2021-05-05,SP500,0.0007034637617677,0.017545660931708323,0.0,-0.0104192523881776,False,True,False
2021-05-06,SP500,0.0081654564660518,0.7149331047905949,0.0,-0.0023388738739102,False,True,False
2021-05-07,SP500,0.0073733416169683,0.6409031543823269,0.0,0.0,False,True,False
2021-05-10,SP500,-0.0104356473221881,-1.023500144599592,0.0,-0.010435647322188,False,True,False
2021-05-11,SP500,-0.0086739128027181,-0.8588508904418154,0.0,-0.0190190422299936,False,True,False
2021-05-12,SP500,-0.0214494006645027,-2.052830190215865,0.0,-0.0400604958374503,False,True,False
2021-05-13,SP500,0.0121731414069234,1.089485756805596,0.0,-0.0283750165111875,False,True,False
2021-05-14,SP500,0.0149179568768997,1.3460123872018057,0.0,-0.0138803569069829,False,True,False
2021-05-17,SP500,-0.0025300521932207,-0.28465423605179213,0.0,-0.0163752910727684,False,True,False
2021-05-18,SP500,-0.0085172929593646,-0.8442134180477231,0.0,-0.0247531108807714,False,True,False
2021-05-19,SP500,-0.0029434114568177,-0.3232862170331995,0.0,-0.0276236637474308,False,True,False
2021-05-20,SP500,0.0105547417561433,0.9382323798153365,0.0,-0.0173604826285,False,True,False
2021-05-21,SP500,-0.0007838806801412,-0.1214594787925718,0.0,-0.018130754761711,False,True,False
2021-05-24,SP500,0.0099112921901385,0.8780964796782902,0.0,-0.0083991617796433,False,True,False
